,sound_index,subject_index,naturalness,sound_filename,snr,sound_background,sound_foreground,model
15761,405,10,3,snrP0_noiseMusic_fg037.wav,0,noiseMusic,fg037,unet_cochlear_human_n10
15762,405,99,5,snrP0_noiseMusic_fg037.wav,0,noiseMusic,fg037,unet_cochlear_human_n10
15763,406,43,5,snrP0_noiseMusic_fg045.wav,0,noiseMusic,fg045,unet_cochlear_human_n10
15764,407,83,7,snrP0_noiseMusic_fg046.wav,0,noiseMusic,fg046,unet_cochlear_human_n10
15765,408,20,5,snrP0_noiseMusic_fg063.wav,0,noiseMusic,fg063,unet_cochlear_human_n10
15766,408,22,7,snrP0_noiseMusic_fg063.wav,0,noiseMusic,fg063,unet_cochlear_human_n10
15767,408,34,5,snrP0_noiseMusic_fg063.wav,0,noiseMusic,fg063,unet_cochlear_human_n10
15768,408,71,6,snrP0_noiseMusic_fg063.wav,0,noiseMusic,fg063,unet_cochlear_human_n10
15769,408,74,6,snrP0_noiseMusic_fg063.wav,0,noiseMusic,fg063,unet_cochlear_human_n10
15770,409,57,6,snrP0_noiseMusic_fg072.wav,0,noiseMusic,fg072,unet_cochlear_human_n10
15771,409,75,6,snrP0_noiseMusic_fg072.wav,0,noiseMusic,fg072,unet_cochlear_human_n10
15772,410,17,7,snrP0_noiseMusic_fg078.wav,0,noiseMusic,fg078,unet_cochlear_human_n10
15773,410,24,7,snrP0_noiseMusic_fg078.wav,0,noiseMusic,fg078,unet_cochlear_human_n10
15774,410,66,4,snrP0_noiseMusic_fg078.wav,0,noiseMusic,fg078,unet_cochlear_human_n10
15775,411,6,7,snrP0_noiseMusic_fg080.wav,0,noiseMusic,fg080,unet_cochlear_human_n10
15776,411,69,6,snrP0_noiseMusic_fg080.wav,0,noiseMusic,fg080,unet_cochlear_human_n10
15777,411,73,4,snrP0_noiseMusic_fg080.wav,0,noiseMusic,fg080,unet_cochlear_human_n10
15778,411,80,6,snrP0_noiseMusic_fg080.wav,0,noiseMusic,fg080,unet_cochlear_human_n10
15779,411,88,6,snrP0_noiseMusic_fg080.wav,0,noiseMusic,fg080,unet_cochlear_human_n10
15780,411,90,7,snrP0_noiseMusic_fg080.wav,0,noiseMusic,fg080,unet_cochlear_human_n10
15781,411,93,4,snrP0_noiseMusic_fg080.wav,0,noiseMusic,fg080,unet_cochlear_human_n10
15782,411,101,5,snrP0_noiseMusic_fg080.wav,0,noiseMusic,fg080,unet_cochlear_human_n10
15783,412,7,7,snrP0_noiseMusic_fg099.wav,0,noiseMusic,fg099,unet_cochlear_human_n10
15784,413,11,5,snrP0_noiseMusic_fg135.wav,0,noiseMusic,fg135,unet_cochlear_human_n10
15785,413,89,6,snrP0_noiseMusic_fg135.wav,0,noiseMusic,fg135,unet_cochlear_human_n10
15786,414,29,5,snrP0_noiseMusic_fg147.wav,0,noiseMusic,fg147,unet_cochlear_human_n10
15787,414,40,3,snrP0_noiseMusic_fg147.wav,0,noiseMusic,fg147,unet_cochlear_human_n10
15788,414,47,7,snrP0_noiseMusic_fg147.wav,0,noiseMusic,fg147,unet_cochlear_human_n10
15789,414,55,4,snrP0_noiseMusic_fg147.wav,0,noiseMusic,fg147,unet_cochlear_human_n10
15790,414,60,3,snrP0_noiseMusic_fg147.wav,0,noiseMusic,fg147,unet_cochlear_human_n10
15791,414,87,5,snrP0_noiseMusic_fg147.wav,0,noiseMusic,fg147,unet_cochlear_human_n10
15792,415,16,7,snrP0_noiseMusic_fg166.wav,0,noiseMusic,fg166,unet_cochlear_human_n10
15793,415,27,4,snrP0_noiseMusic_fg166.wav,0,noiseMusic,fg166,unet_cochlear_human_n10
15794,415,33,4,snrP0_noiseMusic_fg166.wav,0,noiseMusic,fg166,unet_cochlear_human_n10
15795,415,35,4,snrP0_noiseMusic_fg166.wav,0,noiseMusic,fg166,unet_cochlear_human_n10
15796,415,58,4,snrP0_noiseMusic_fg166.wav,0,noiseMusic,fg166,unet_cochlear_human_n10
15797,415,103,5,snrP0_noiseMusic_fg166.wav,0,noiseMusic,fg166,unet_cochlear_human_n10
15798,416,31,7,snrP0_noiseMusic_fg170.wav,0,noiseMusic,fg170,unet_cochlear_human_n10
15799,416,94,6,snrP0_noiseMusic_fg170.wav,0,noiseMusic,fg170,unet_cochlear_human_n10
15800,417,21,7,snrP0_noiseMusic_fg220.wav,0,noiseMusic,fg220,unet_cochlear_human_n10
15801,418,13,6,snrP0_noiseMusic_fg267.wav,0,noiseMusic,fg267,unet_cochlear_human_n10
15802,418,18,6,snrP0_noiseMusic_fg267.wav,0,noiseMusic,fg267,unet_cochlear_human_n10
15803,418,96,6,snrP0_noiseMusic_fg267.wav,0,noiseMusic,fg267,unet_cochlear_human_n10
15804,419,23,5,snrP0_noiseMusic_fg298.wav,0,noiseMusic,fg298,unet_cochlear_human_n10
15805,419,82,5,snrP0_noiseMusic_fg298.wav,0,noiseMusic,fg298,unet_cochlear_human_n10
15806,419,102,4,snrP0_noiseMusic_fg298.wav,0,noiseMusic,fg298,unet_cochlear_human_n10
15807,420,64,5,snrP0_noiseMusic_fg316.wav,0,noiseMusic,fg316,unet_cochlear_human_n10
15808,420,97,7,snrP0_noiseMusic_fg316.wav,0,noiseMusic,fg316,unet_cochlear_human_n10
15809,421,91,4,snrP0_noiseMusic_fg322.wav,0,noiseMusic,fg322,unet_cochlear_human_n10
15810,422,19,4,snrP0_noiseMusic_fg327.wav,0,noiseMusic,fg327,unet_cochlear_human_n10
15811,422,56,5,snrP0_noiseMusic_fg327.wav,0,noiseMusic,fg327,unet_cochlear_human_n10
15812,422,72,7,snrP0_noiseMusic_fg327.wav,0,noiseMusic,fg327,unet_cochlear_human_n10
15813,422,104,5,snrP0_noiseMusic_fg327.wav,0,noiseMusic,fg327,unet_cochlear_human_n10
15814,423,1,6,snrP0_noiseMusic_fg329.wav,0,noiseMusic,fg329,unet_cochlear_human_n10
15815,423,3,5,snrP0_noiseMusic_fg329.wav,0,noiseMusic,fg329,unet_cochlear_human_n10
15816,423,84,3,snrP0_noiseMusic_fg329.wav,0,noiseMusic,fg329,unet_cochlear_human_n10
15817,424,2,4,snrP0_noiseMusic_fg334.wav,0,noiseMusic,fg334,unet_cochlear_human_n10
15818,424,63,6,snrP0_noiseMusic_fg334.wav,0,noiseMusic,fg334,unet_cochlear_human_n10
15819,424,81,6,snrP0_noiseMusic_fg334.wav,0,noiseMusic,fg334,unet_cochlear_human_n10
15820,425,39,5,snrP0_noiseMusic_fg364.wav,0,noiseMusic,fg364,unet_cochlear_human_n10
15821,426,9,7,snrP0_noiseMusic_fg365.wav,0,noiseMusic,fg365,unet_cochlear_human_n10
15822,426,28,7,snrP0_noiseMusic_fg365.wav,0,noiseMusic,fg365,unet_cochlear_human_n10
15823,426,46,7,snrP0_noiseMusic_fg365.wav,0,noiseMusic,fg365,unet_cochlear_human_n10
15824,426,49,7,snrP0_noiseMusic_fg365.wav,0,noiseMusic,fg365,unet_cochlear_human_n10
15825,426,50,6,snrP0_noiseMusic_fg365.wav,0,noiseMusic,fg365,unet_cochlear_human_n10
15826,427,41,5,snrP0_noiseMusic_fg392.wav,0,noiseMusic,fg392,unet_cochlear_human_n10
15827,427,77,5,snrP0_noiseMusic_fg392.wav,0,noiseMusic,fg392,unet_cochlear_human_n10
15828,428,62,5,snrP0_noiseMusic_fg405.wav,0,noiseMusic,fg405,unet_cochlear_human_n10
15829,428,86,5,snrP0_noiseMusic_fg405.wav,0,noiseMusic,fg405,unet_cochlear_human_n10
15830,429,12,6,snrP0_noiseMusic_fg428.wav,0,noiseMusic,fg428,unet_cochlear_human_n10
15831,429,98,6,snrP0_noiseMusic_fg428.wav,0,noiseMusic,fg428,unet_cochlear_human_n10
15832,430,36,5,snrP0_noiseMusic_fg451.wav,0,noiseMusic,fg451,unet_cochlear_human_n10
15833,430,44,5,snrP0_noiseMusic_fg451.wav,0,noiseMusic,fg451,unet_cochlear_human_n10
15834,430,53,5,snrP0_noiseMusic_fg451.wav,0,noiseMusic,fg451,unet_cochlear_human_n10
15835,431,30,6,snrP0_noiseMusic_fg475.wav,0,noiseMusic,fg475,unet_cochlear_human_n10
15836,432,0,6,snrP0_noiseMusic_fg485.wav,0,noiseMusic,fg485,unet_cochlear_human_n10
15837,432,42,3,snrP0_noiseMusic_fg485.wav,0,noiseMusic,fg485,unet_cochlear_human_n10
15838,432,51,5,snrP0_noiseMusic_fg485.wav,0,noiseMusic,fg485,unet_cochlear_human_n10
15839,432,52,3,snrP0_noiseMusic_fg485.wav,0,noiseMusic,fg485,unet_cochlear_human_n10
15840,432,92,2,snrP0_noiseMusic_fg485.wav,0,noiseMusic,fg485,unet_cochlear_human_n10
15841,433,26,6,snrP0_noiseMusic_fg495.wav,0,noiseMusic,fg495,unet_cochlear_human_n10
15842,433,38,5,snrP0_noiseMusic_fg495.wav,0,noiseMusic,fg495,unet_cochlear_human_n10
15843,433,61,7,snrP0_noiseMusic_fg495.wav,0,noiseMusic,fg495,unet_cochlear_human_n10
15844,433,76,2,snrP0_noiseMusic_fg495.wav,0,noiseMusic,fg495,unet_cochlear_human_n10
15845,434,37,5,snrP0_noiseMusic_fg522.wav,0,noiseMusic,fg522,unet_cochlear_human_n10
15846,434,68,3,snrP0_noiseMusic_fg522.wav,0,noiseMusic,fg522,unet_cochlear_human_n10
15847,435,15,6,snrP0_noiseMusic_fg537.wav,0,noiseMusic,fg537,unet_cochlear_human_n10
15848,436,32,7,snrP0_noiseMusic_fg556.wav,0,noiseMusic,fg556,unet_cochlear_human_n10
15849,436,45,7,snrP0_noiseMusic_fg556.wav,0,noiseMusic,fg556,unet_cochlear_human_n10
15850,436,54,6,snrP0_noiseMusic_fg556.wav,0,noiseMusic,fg556,unet_cochlear_human_n10
15851,436,100,7,snrP0_noiseMusic_fg556.wav,0,noiseMusic,fg556,unet_cochlear_human_n10
15852,437,79,6,snrP0_noiseMusic_fg619.wav,0,noiseMusic,fg619,unet_cochlear_human_n10
15853,439,14,7,snrP0_noiseMusic_fg763.wav,0,noiseMusic,fg763,unet_cochlear_human_n10
15854,439,48,7,snrP0_noiseMusic_fg763.wav,0,noiseMusic,fg763,unet_cochlear_human_n10
15855,440,43,4,snrP0_noiseSpeakerShapedNoise_fg000.wav,0,noiseSpeakerShapedNoise,fg000,unet_cochlear_human_n10
15856,440,63,5,snrP0_noiseSpeakerShapedNoise_fg000.wav,0,noiseSpeakerShapedNoise,fg000,unet_cochlear_human_n10
15857,441,36,4,snrP0_noiseSpeakerShapedNoise_fg004.wav,0,noiseSpeakerShapedNoise,fg004,unet_cochlear_human_n10
15858,441,92,1,snrP0_noiseSpeakerShapedNoise_fg004.wav,0,noiseSpeakerShapedNoise,fg004,unet_cochlear_human_n10
15859,442,61,7,snrP0_noiseSpeakerShapedNoise_fg022.wav,0,noiseSpeakerShapedNoise,fg022,unet_cochlear_human_n10
15860,444,8,7,snrP0_noiseSpeakerShapedNoise_fg030.wav,0,noiseSpeakerShapedNoise,fg030,unet_cochlear_human_n10
15861,444,62,7,snrP0_noiseSpeakerShapedNoise_fg030.wav,0,noiseSpeakerShapedNoise,fg030,unet_cochlear_human_n10
15862,444,68,5,snrP0_noiseSpeakerShapedNoise_fg030.wav,0,noiseSpeakerShapedNoise,fg030,unet_cochlear_human_n10
15863,444,74,6,snrP0_noiseSpeakerShapedNoise_fg030.wav,0,noiseSpeakerShapedNoise,fg030,unet_cochlear_human_n10
15864,444,91,7,snrP0_noiseSpeakerShapedNoise_fg030.wav,0,noiseSpeakerShapedNoise,fg030,unet_cochlear_human_n10
15865,445,27,7,snrP0_noiseSpeakerShapedNoise_fg037.wav,0,noiseSpeakerShapedNoise,fg037,unet_cochlear_human_n10
15866,445,45,6,snrP0_noiseSpeakerShapedNoise_fg037.wav,0,noiseSpeakerShapedNoise,fg037,unet_cochlear_human_n10
15867,446,22,7,snrP0_noiseSpeakerShapedNoise_fg045.wav,0,noiseSpeakerShapedNoise,fg045,unet_cochlear_human_n10
15868,446,87,6,snrP0_noiseSpeakerShapedNoise_fg045.wav,0,noiseSpeakerShapedNoise,fg045,unet_cochlear_human_n10
15869,447,1,6,snrP0_noiseSpeakerShapedNoise_fg046.wav,0,noiseSpeakerShapedNoise,fg046,unet_cochlear_human_n10
15870,447,84,6,snrP0_noiseSpeakerShapedNoise_fg046.wav,0,noiseSpeakerShapedNoise,fg046,unet_cochlear_human_n10
15871,447,89,5,snrP0_noiseSpeakerShapedNoise_fg046.wav,0,noiseSpeakerShapedNoise,fg046,unet_cochlear_human_n10
15872,447,104,6,snrP0_noiseSpeakerShapedNoise_fg046.wav,0,noiseSpeakerShapedNoise,fg046,unet_cochlear_human_n10
15873,448,97,5,snrP0_noiseSpeakerShapedNoise_fg063.wav,0,noiseSpeakerShapedNoise,fg063,unet_cochlear_human_n10
15874,449,10,5,snrP0_noiseSpeakerShapedNoise_fg072.wav,0,noiseSpeakerShapedNoise,fg072,unet_cochlear_human_n10
15875,449,40,7,snrP0_noiseSpeakerShapedNoise_fg072.wav,0,noiseSpeakerShapedNoise,fg072,unet_cochlear_human_n10
15876,449,50,4,snrP0_noiseSpeakerShapedNoise_fg072.wav,0,noiseSpeakerShapedNoise,fg072,unet_cochlear_human_n10
15877,450,58,4,snrP0_noiseSpeakerShapedNoise_fg078.wav,0,noiseSpeakerShapedNoise,fg078,unet_cochlear_human_n10
15878,450,72,7,snrP0_noiseSpeakerShapedNoise_fg078.wav,0,noiseSpeakerShapedNoise,fg078,unet_cochlear_human_n10
15879,450,73,5,snrP0_noiseSpeakerShapedNoise_fg078.wav,0,noiseSpeakerShapedNoise,fg078,unet_cochlear_human_n10
15880,450,78,5,snrP0_noiseSpeakerShapedNoise_fg078.wav,0,noiseSpeakerShapedNoise,fg078,unet_cochlear_human_n10
15881,451,81,6,snrP0_noiseSpeakerShapedNoise_fg080.wav,0,noiseSpeakerShapedNoise,fg080,unet_cochlear_human_n10
15882,451,94,6,snrP0_noiseSpeakerShapedNoise_fg080.wav,0,noiseSpeakerShapedNoise,fg080,unet_cochlear_human_n10
15883,452,37,6,snrP0_noiseSpeakerShapedNoise_fg099.wav,0,noiseSpeakerShapedNoise,fg099,unet_cochlear_human_n10
15884,452,46,5,snrP0_noiseSpeakerShapedNoise_fg099.wav,0,noiseSpeakerShapedNoise,fg099,unet_cochlear_human_n10
15885,453,41,6,snrP0_noiseSpeakerShapedNoise_fg135.wav,0,noiseSpeakerShapedNoise,fg135,unet_cochlear_human_n10
15886,453,44,5,snrP0_noiseSpeakerShapedNoise_fg135.wav,0,noiseSpeakerShapedNoise,fg135,unet_cochlear_human_n10
15887,453,53,7,snrP0_noiseSpeakerShapedNoise_fg135.wav,0,noiseSpeakerShapedNoise,fg135,unet_cochlear_human_n10
15888,453,60,4,snrP0_noiseSpeakerShapedNoise_fg135.wav,0,noiseSpeakerShapedNoise,fg135,unet_cochlear_human_n10
15889,454,16,7,snrP0_noiseSpeakerShapedNoise_fg147.wav,0,noiseSpeakerShapedNoise,fg147,unet_cochlear_human_n10
15890,454,67,7,snrP0_noiseSpeakerShapedNoise_fg147.wav,0,noiseSpeakerShapedNoise,fg147,unet_cochlear_human_n10
15891,455,0,6,snrP0_noiseSpeakerShapedNoise_fg166.wav,0,noiseSpeakerShapedNoise,fg166,unet_cochlear_human_n10
15892,455,55,4,snrP0_noiseSpeakerShapedNoise_fg166.wav,0,noiseSpeakerShapedNoise,fg166,unet_cochlear_human_n10
15893,455,83,3,snrP0_noiseSpeakerShapedNoise_fg166.wav,0,noiseSpeakerShapedNoise,fg166,unet_cochlear_human_n10
15894,456,93,4,snrP0_noiseSpeakerShapedNoise_fg170.wav,0,noiseSpeakerShapedNoise,fg170,unet_cochlear_human_n10
15895,456,99,7,snrP0_noiseSpeakerShapedNoise_fg170.wav,0,noiseSpeakerShapedNoise,fg170,unet_cochlear_human_n10
15896,456,103,5,snrP0_noiseSpeakerShapedNoise_fg170.wav,0,noiseSpeakerShapedNoise,fg170,unet_cochlear_human_n10
15897,457,47,6,snrP0_noiseSpeakerShapedNoise_fg220.wav,0,noiseSpeakerShapedNoise,fg220,unet_cochlear_human_n10
15898,457,54,5,snrP0_noiseSpeakerShapedNoise_fg220.wav,0,noiseSpeakerShapedNoise,fg220,unet_cochlear_human_n10
15899,457,85,6,snrP0_noiseSpeakerShapedNoise_fg220.wav,0,noiseSpeakerShapedNoise,fg220,unet_cochlear_human_n10
15900,458,3,3,snrP0_noiseSpeakerShapedNoise_fg267.wav,0,noiseSpeakerShapedNoise,fg267,unet_cochlear_human_n10
15901,458,11,5,snrP0_noiseSpeakerShapedNoise_fg267.wav,0,noiseSpeakerShapedNoise,fg267,unet_cochlear_human_n10
15902,459,9,3,snrP0_noiseSpeakerShapedNoise_fg298.wav,0,noiseSpeakerShapedNoise,fg298,unet_cochlear_human_n10
15903,459,35,5,snrP0_noiseSpeakerShapedNoise_fg298.wav,0,noiseSpeakerShapedNoise,fg298,unet_cochlear_human_n10
15904,459,38,4,snrP0_noiseSpeakerShapedNoise_fg298.wav,0,noiseSpeakerShapedNoise,fg298,unet_cochlear_human_n10
15905,460,19,3,snrP0_noiseSpeakerShapedNoise_fg316.wav,0,noiseSpeakerShapedNoise,fg316,unet_cochlear_human_n10
15906,460,56,4,snrP0_noiseSpeakerShapedNoise_fg316.wav,0,noiseSpeakerShapedNoise,fg316,unet_cochlear_human_n10
15907,460,76,4,snrP0_noiseSpeakerShapedNoise_fg316.wav,0,noiseSpeakerShapedNoise,fg316,unet_cochlear_human_n10
15908,461,14,2,snrP0_noiseSpeakerShapedNoise_fg322.wav,0,noiseSpeakerShapedNoise,fg322,unet_cochlear_human_n10
15909,461,32,2,snrP0_noiseSpeakerShapedNoise_fg322.wav,0,noiseSpeakerShapedNoise,fg322,unet_cochlear_human_n10
15910,462,23,3,snrP0_noiseSpeakerShapedNoise_fg327.wav,0,noiseSpeakerShapedNoise,fg327,unet_cochlear_human_n10
15911,462,65,2,snrP0_noiseSpeakerShapedNoise_fg327.wav,0,noiseSpeakerShapedNoise,fg327,unet_cochlear_human_n10
15912,462,75,3,snrP0_noiseSpeakerShapedNoise_fg327.wav,0,noiseSpeakerShapedNoise,fg327,unet_cochlear_human_n10
15913,463,13,4,snrP0_noiseSpeakerShapedNoise_fg329.wav,0,noiseSpeakerShapedNoise,fg329,unet_cochlear_human_n10
15914,463,17,4,snrP0_noiseSpeakerShapedNoise_fg329.wav,0,noiseSpeakerShapedNoise,fg329,unet_cochlear_human_n10
15915,463,33,3,snrP0_noiseSpeakerShapedNoise_fg329.wav,0,noiseSpeakerShapedNoise,fg329,unet_cochlear_human_n10
15916,463,69,4,snrP0_noiseSpeakerShapedNoise_fg329.wav,0,noiseSpeakerShapedNoise,fg329,unet_cochlear_human_n10
15917,464,5,5,snrP0_noiseSpeakerShapedNoise_fg334.wav,0,noiseSpeakerShapedNoise,fg334,unet_cochlear_human_n10
15918,464,15,7,snrP0_noiseSpeakerShapedNoise_fg334.wav,0,noiseSpeakerShapedNoise,fg334,unet_cochlear_human_n10
15919,464,24,7,snrP0_noiseSpeakerShapedNoise_fg334.wav,0,noiseSpeakerShapedNoise,fg334,unet_cochlear_human_n10
15920,464,31,6,snrP0_noiseSpeakerShapedNoise_fg334.wav,0,noiseSpeakerShapedNoise,fg334,unet_cochlear_human_n10
15921,464,79,5,snrP0_noiseSpeakerShapedNoise_fg334.wav,0,noiseSpeakerShapedNoise,fg334,unet_cochlear_human_n10
15922,465,20,6,snrP0_noiseSpeakerShapedNoise_fg364.wav,0,noiseSpeakerShapedNoise,fg364,unet_cochlear_human_n10
15923,465,28,6,snrP0_noiseSpeakerShapedNoise_fg364.wav,0,noiseSpeakerShapedNoise,fg364,unet_cochlear_human_n10
15924,466,100,7,snrP0_noiseSpeakerShapedNoise_fg365.wav,0,noiseSpeakerShapedNoise,fg365,unet_cochlear_human_n10
15925,467,12,2,snrP0_noiseSpeakerShapedNoise_fg392.wav,0,noiseSpeakerShapedNoise,fg392,unet_cochlear_human_n10
15926,467,51,4,snrP0_noiseSpeakerShapedNoise_fg392.wav,0,noiseSpeakerShapedNoise,fg392,unet_cochlear_human_n10
15927,468,29,4,snrP0_noiseSpeakerShapedNoise_fg405.wav,0,noiseSpeakerShapedNoise,fg405,unet_cochlear_human_n10
15928,468,42,4,snrP0_noiseSpeakerShapedNoise_fg405.wav,0,noiseSpeakerShapedNoise,fg405,unet_cochlear_human_n10
15929,468,71,6,snrP0_noiseSpeakerShapedNoise_fg405.wav,0,noiseSpeakerShapedNoise,fg405,unet_cochlear_human_n10
15930,468,77,3,snrP0_noiseSpeakerShapedNoise_fg405.wav,0,noiseSpeakerShapedNoise,fg405,unet_cochlear_human_n10
15931,469,64,2,snrP0_noiseSpeakerShapedNoise_fg428.wav,0,noiseSpeakerShapedNoise,fg428,unet_cochlear_human_n10
15932,470,66,3,snrP0_noiseSpeakerShapedNoise_fg451.wav,0,noiseSpeakerShapedNoise,fg451,unet_cochlear_human_n10
15933,470,101,5,snrP0_noiseSpeakerShapedNoise_fg451.wav,0,noiseSpeakerShapedNoise,fg451,unet_cochlear_human_n10
15934,472,30,4,snrP0_noiseSpeakerShapedNoise_fg485.wav,0,noiseSpeakerShapedNoise,fg485,unet_cochlear_human_n10
15935,472,39,2,snrP0_noiseSpeakerShapedNoise_fg485.wav,0,noiseSpeakerShapedNoise,fg485,unet_cochlear_human_n10
15936,472,86,3,snrP0_noiseSpeakerShapedNoise_fg485.wav,0,noiseSpeakerShapedNoise,fg485,unet_cochlear_human_n10
15937,473,18,6,snrP0_noiseSpeakerShapedNoise_fg495.wav,0,noiseSpeakerShapedNoise,fg495,unet_cochlear_human_n10
15938,473,57,5,snrP0_noiseSpeakerShapedNoise_fg495.wav,0,noiseSpeakerShapedNoise,fg495,unet_cochlear_human_n10
15939,473,96,6,snrP0_noiseSpeakerShapedNoise_fg495.wav,0,noiseSpeakerShapedNoise,fg495,unet_cochlear_human_n10
15940,474,21,5,snrP0_noiseSpeakerShapedNoise_fg522.wav,0,noiseSpeakerShapedNoise,fg522,unet_cochlear_human_n10
15941,474,95,2,snrP0_noiseSpeakerShapedNoise_fg522.wav,0,noiseSpeakerShapedNoise,fg522,unet_cochlear_human_n10
15942,475,34,5,snrP0_noiseSpeakerShapedNoise_fg537.wav,0,noiseSpeakerShapedNoise,fg537,unet_cochlear_human_n10
15943,475,98,5,snrP0_noiseSpeakerShapedNoise_fg537.wav,0,noiseSpeakerShapedNoise,fg537,unet_cochlear_human_n10
15944,475,102,5,snrP0_noiseSpeakerShapedNoise_fg537.wav,0,noiseSpeakerShapedNoise,fg537,unet_cochlear_human_n10
15945,476,2,5,snrP0_noiseSpeakerShapedNoise_fg556.wav,0,noiseSpeakerShapedNoise,fg556,unet_cochlear_human_n10
15946,476,7,7,snrP0_noiseSpeakerShapedNoise_fg556.wav,0,noiseSpeakerShapedNoise,fg556,unet_cochlear_human_n10
15947,476,26,2,snrP0_noiseSpeakerShapedNoise_fg556.wav,0,noiseSpeakerShapedNoise,fg556,unet_cochlear_human_n10
15948,476,49,2,snrP0_noiseSpeakerShapedNoise_fg556.wav,0,noiseSpeakerShapedNoise,fg556,unet_cochlear_human_n10
15949,476,88,3,snrP0_noiseSpeakerShapedNoise_fg556.wav,0,noiseSpeakerShapedNoise,fg556,unet_cochlear_human_n10
15950,476,90,6,snrP0_noiseSpeakerShapedNoise_fg556.wav,0,noiseSpeakerShapedNoise,fg556,unet_cochlear_human_n10
15951,477,48,3,snrP0_noiseSpeakerShapedNoise_fg619.wav,0,noiseSpeakerShapedNoise,fg619,unet_cochlear_human_n10
15952,477,70,5,snrP0_noiseSpeakerShapedNoise_fg619.wav,0,noiseSpeakerShapedNoise,fg619,unet_cochlear_human_n10
15953,477,80,6,snrP0_noiseSpeakerShapedNoise_fg619.wav,0,noiseSpeakerShapedNoise,fg619,unet_cochlear_human_n10
15954,477,82,6,snrP0_noiseSpeakerShapedNoise_fg619.wav,0,noiseSpeakerShapedNoise,fg619,unet_cochlear_human_n10
15955,478,6,7,snrP0_noiseSpeakerShapedNoise_fg671.wav,0,noiseSpeakerShapedNoise,fg671,unet_cochlear_human_n10
15956,478,59,6,snrP0_noiseSpeakerShapedNoise_fg671.wav,0,noiseSpeakerShapedNoise,fg671,unet_cochlear_human_n10
15957,479,4,3,snrP0_noiseSpeakerShapedNoise_fg763.wav,0,noiseSpeakerShapedNoise,fg763,unet_cochlear_human_n10
15958,479,25,7,snrP0_noiseSpeakerShapedNoise_fg763.wav,0,noiseSpeakerShapedNoise,fg763,unet_cochlear_human_n10
15959,479,52,7,snrP0_noiseSpeakerShapedNoise_fg763.wav,0,noiseSpeakerShapedNoise,fg763,unet_cochlear_human_n10
15960,480,32,7,snrP10_noiseAudScene_fg000.wav,10,noiseAudScene,fg000,unet_cochlear_human_n10
15961,480,85,6,snrP10_noiseAudScene_fg000.wav,10,noiseAudScene,fg000,unet_cochlear_human_n10
15962,480,90,7,snrP10_noiseAudScene_fg000.wav,10,noiseAudScene,fg000,unet_cochlear_human_n10
15963,481,83,6,snrP10_noiseAudScene_fg004.wav,10,noiseAudScene,fg004,unet_cochlear_human_n10
15964,482,81,6,snrP10_noiseAudScene_fg022.wav,10,noiseAudScene,fg022,unet_cochlear_human_n10
15965,483,25,7,snrP10_noiseAudScene_fg025.wav,10,noiseAudScene,fg025,unet_cochlear_human_n10
15966,483,101,5,snrP10_noiseAudScene_fg025.wav,10,noiseAudScene,fg025,unet_cochlear_human_n10
15967,484,51,7,snrP10_noiseAudScene_fg030.wav,10,noiseAudScene,fg030,unet_cochlear_human_n10
15968,485,28,7,snrP10_noiseAudScene_fg037.wav,10,noiseAudScene,fg037,unet_cochlear_human_n10
15969,486,42,6,snrP10_noiseAudScene_fg045.wav,10,noiseAudScene,fg045,unet_cochlear_human_n10
15970,486,45,7,snrP10_noiseAudScene_fg045.wav,10,noiseAudScene,fg045,unet_cochlear_human_n10
15971,487,18,7,snrP10_noiseAudScene_fg046.wav,10,noiseAudScene,fg046,unet_cochlear_human_n10
15972,487,96,6,snrP10_noiseAudScene_fg046.wav,10,noiseAudScene,fg046,unet_cochlear_human_n10
15973,488,31,7,snrP10_noiseAudScene_fg063.wav,10,noiseAudScene,fg063,unet_cochlear_human_n10
15974,488,41,6,snrP10_noiseAudScene_fg063.wav,10,noiseAudScene,fg063,unet_cochlear_human_n10
15975,488,68,7,snrP10_noiseAudScene_fg063.wav,10,noiseAudScene,fg063,unet_cochlear_human_n10
15976,488,89,7,snrP10_noiseAudScene_fg063.wav,10,noiseAudScene,fg063,unet_cochlear_human_n10
15977,490,37,7,snrP10_noiseAudScene_fg078.wav,10,noiseAudScene,fg078,unet_cochlear_human_n10
15978,490,55,6,snrP10_noiseAudScene_fg078.wav,10,noiseAudScene,fg078,unet_cochlear_human_n10
15979,491,49,1,snrP10_noiseAudScene_fg080.wav,10,noiseAudScene,fg080,unet_cochlear_human_n10
15980,491,79,7,snrP10_noiseAudScene_fg080.wav,10,noiseAudScene,fg080,unet_cochlear_human_n10
15981,491,82,6,snrP10_noiseAudScene_fg080.wav,10,noiseAudScene,fg080,unet_cochlear_human_n10
15982,491,92,5,snrP10_noiseAudScene_fg080.wav,10,noiseAudScene,fg080,unet_cochlear_human_n10
15983,492,2,6,snrP10_noiseAudScene_fg099.wav,10,noiseAudScene,fg099,unet_cochlear_human_n10
15984,493,27,7,snrP10_noiseAudScene_fg135.wav,10,noiseAudScene,fg135,unet_cochlear_human_n10
15985,493,48,6,snrP10_noiseAudScene_fg135.wav,10,noiseAudScene,fg135,unet_cochlear_human_n10
15986,493,59,7,snrP10_noiseAudScene_fg135.wav,10,noiseAudScene,fg135,unet_cochlear_human_n10
