,sound_index,subject_index,naturalness,sound_filename,snr,sound_background,sound_foreground,model
8736,100,30,4,snrN10_noiseMusic_fg316.wav,-10,noiseMusic,fg316,unet_cochlear_human
8737,103,28,1,snrN10_noiseMusic_fg329.wav,-10,noiseMusic,fg329,unet_cochlear_human
8738,109,18,5,snrN10_noiseMusic_fg428.wav,-10,noiseMusic,fg428,unet_cochlear_human
8739,111,13,6,snrN10_noiseMusic_fg475.wav,-10,noiseMusic,fg475,unet_cochlear_human
8740,112,10,2,snrN10_noiseMusic_fg485.wav,-10,noiseMusic,fg485,unet_cochlear_human
8741,113,19,1,snrN10_noiseMusic_fg495.wav,-10,noiseMusic,fg495,unet_cochlear_human
8742,114,8,1,snrN10_noiseMusic_fg522.wav,-10,noiseMusic,fg522,unet_cochlear_human
8743,114,23,4,snrN10_noiseMusic_fg522.wav,-10,noiseMusic,fg522,unet_cochlear_human
8744,115,15,4,snrN10_noiseMusic_fg537.wav,-10,noiseMusic,fg537,unet_cochlear_human
8745,117,1,4,snrN10_noiseMusic_fg619.wav,-10,noiseMusic,fg619,unet_cochlear_human
8746,117,21,2,snrN10_noiseMusic_fg619.wav,-10,noiseMusic,fg619,unet_cochlear_human
8747,119,5,5,snrN10_noiseMusic_fg763.wav,-10,noiseMusic,fg763,unet_cochlear_human
8748,120,4,1,snrN10_noiseSpeakerShapedNoise_fg000.wav,-10,noiseSpeakerShapedNoise,fg000,unet_cochlear_human
8749,121,27,2,snrN10_noiseSpeakerShapedNoise_fg004.wav,-10,noiseSpeakerShapedNoise,fg004,unet_cochlear_human
8750,122,26,1,snrN10_noiseSpeakerShapedNoise_fg022.wav,-10,noiseSpeakerShapedNoise,fg022,unet_cochlear_human
8751,123,20,1,snrN10_noiseSpeakerShapedNoise_fg025.wav,-10,noiseSpeakerShapedNoise,fg025,unet_cochlear_human
8752,124,7,1,snrN10_noiseSpeakerShapedNoise_fg030.wav,-10,noiseSpeakerShapedNoise,fg030,unet_cochlear_human
8753,125,23,3,snrN10_noiseSpeakerShapedNoise_fg037.wav,-10,noiseSpeakerShapedNoise,fg037,unet_cochlear_human
8754,126,9,1,snrN10_noiseSpeakerShapedNoise_fg045.wav,-10,noiseSpeakerShapedNoise,fg045,unet_cochlear_human
8755,129,18,3,snrN10_noiseSpeakerShapedNoise_fg072.wav,-10,noiseSpeakerShapedNoise,fg072,unet_cochlear_human
8756,131,28,1,snrN10_noiseSpeakerShapedNoise_fg080.wav,-10,noiseSpeakerShapedNoise,fg080,unet_cochlear_human
8757,132,11,1,snrN10_noiseSpeakerShapedNoise_fg099.wav,-10,noiseSpeakerShapedNoise,fg099,unet_cochlear_human
8758,132,15,2,snrN10_noiseSpeakerShapedNoise_fg099.wav,-10,noiseSpeakerShapedNoise,fg099,unet_cochlear_human
8759,132,19,1,snrN10_noiseSpeakerShapedNoise_fg099.wav,-10,noiseSpeakerShapedNoise,fg099,unet_cochlear_human
8760,133,12,2,snrN10_noiseSpeakerShapedNoise_fg135.wav,-10,noiseSpeakerShapedNoise,fg135,unet_cochlear_human
8761,134,6,2,snrN10_noiseSpeakerShapedNoise_fg147.wav,-10,noiseSpeakerShapedNoise,fg147,unet_cochlear_human
8762,135,35,1,snrN10_noiseSpeakerShapedNoise_fg166.wav,-10,noiseSpeakerShapedNoise,fg166,unet_cochlear_human
8763,136,3,2,snrN10_noiseSpeakerShapedNoise_fg170.wav,-10,noiseSpeakerShapedNoise,fg170,unet_cochlear_human
8764,137,13,4,snrN10_noiseSpeakerShapedNoise_fg220.wav,-10,noiseSpeakerShapedNoise,fg220,unet_cochlear_human
8765,137,31,1,snrN10_noiseSpeakerShapedNoise_fg220.wav,-10,noiseSpeakerShapedNoise,fg220,unet_cochlear_human
8766,138,16,1,snrN10_noiseSpeakerShapedNoise_fg267.wav,-10,noiseSpeakerShapedNoise,fg267,unet_cochlear_human
8767,138,22,1,snrN10_noiseSpeakerShapedNoise_fg267.wav,-10,noiseSpeakerShapedNoise,fg267,unet_cochlear_human
8768,141,17,1,snrN10_noiseSpeakerShapedNoise_fg322.wav,-10,noiseSpeakerShapedNoise,fg322,unet_cochlear_human
8769,141,33,1,snrN10_noiseSpeakerShapedNoise_fg322.wav,-10,noiseSpeakerShapedNoise,fg322,unet_cochlear_human
8770,141,34,1,snrN10_noiseSpeakerShapedNoise_fg322.wav,-10,noiseSpeakerShapedNoise,fg322,unet_cochlear_human
8771,142,14,1,snrN10_noiseSpeakerShapedNoise_fg327.wav,-10,noiseSpeakerShapedNoise,fg327,unet_cochlear_human
8772,143,24,1,snrN10_noiseSpeakerShapedNoise_fg329.wav,-10,noiseSpeakerShapedNoise,fg329,unet_cochlear_human
8773,144,25,1,snrN10_noiseSpeakerShapedNoise_fg334.wav,-10,noiseSpeakerShapedNoise,fg334,unet_cochlear_human
8774,145,5,1,snrN10_noiseSpeakerShapedNoise_fg364.wav,-10,noiseSpeakerShapedNoise,fg364,unet_cochlear_human
8775,146,8,1,snrN10_noiseSpeakerShapedNoise_fg365.wav,-10,noiseSpeakerShapedNoise,fg365,unet_cochlear_human
8776,148,1,1,snrN10_noiseSpeakerShapedNoise_fg405.wav,-10,noiseSpeakerShapedNoise,fg405,unet_cochlear_human
8777,148,21,1,snrN10_noiseSpeakerShapedNoise_fg405.wav,-10,noiseSpeakerShapedNoise,fg405,unet_cochlear_human
8778,149,2,1,snrN10_noiseSpeakerShapedNoise_fg428.wav,-10,noiseSpeakerShapedNoise,fg428,unet_cochlear_human
8779,154,29,1,snrN10_noiseSpeakerShapedNoise_fg522.wav,-10,noiseSpeakerShapedNoise,fg522,unet_cochlear_human
8780,155,0,1,snrN10_noiseSpeakerShapedNoise_fg537.wav,-10,noiseSpeakerShapedNoise,fg537,unet_cochlear_human
8781,155,30,2,snrN10_noiseSpeakerShapedNoise_fg537.wav,-10,noiseSpeakerShapedNoise,fg537,unet_cochlear_human
8782,157,10,2,snrN10_noiseSpeakerShapedNoise_fg619.wav,-10,noiseSpeakerShapedNoise,fg619,unet_cochlear_human
8783,158,32,1,snrN10_noiseSpeakerShapedNoise_fg671.wav,-10,noiseSpeakerShapedNoise,fg671,unet_cochlear_human
8784,160,0,1,snrN5_noiseAudScene_fg000.wav,-5,noiseAudScene,fg000,unet_cochlear_human
8785,163,26,4,snrN5_noiseAudScene_fg025.wav,-5,noiseAudScene,fg025,unet_cochlear_human
8786,165,8,4,snrN5_noiseAudScene_fg037.wav,-5,noiseAudScene,fg037,unet_cochlear_human
8787,166,4,6,snrN5_noiseAudScene_fg045.wav,-5,noiseAudScene,fg045,unet_cochlear_human
8788,166,17,7,snrN5_noiseAudScene_fg045.wav,-5,noiseAudScene,fg045,unet_cochlear_human
8789,166,24,3,snrN5_noiseAudScene_fg045.wav,-5,noiseAudScene,fg045,unet_cochlear_human
8790,167,19,6,snrN5_noiseAudScene_fg046.wav,-5,noiseAudScene,fg046,unet_cochlear_human
8791,168,9,4,snrN5_noiseAudScene_fg063.wav,-5,noiseAudScene,fg063,unet_cochlear_human
8792,169,5,4,snrN5_noiseAudScene_fg072.wav,-5,noiseAudScene,fg072,unet_cochlear_human
8793,169,12,3,snrN5_noiseAudScene_fg072.wav,-5,noiseAudScene,fg072,unet_cochlear_human
8794,169,13,5,snrN5_noiseAudScene_fg072.wav,-5,noiseAudScene,fg072,unet_cochlear_human
8795,171,2,5,snrN5_noiseAudScene_fg080.wav,-5,noiseAudScene,fg080,unet_cochlear_human
8796,172,18,3,snrN5_noiseAudScene_fg099.wav,-5,noiseAudScene,fg099,unet_cochlear_human
8797,172,35,3,snrN5_noiseAudScene_fg099.wav,-5,noiseAudScene,fg099,unet_cochlear_human
8798,174,23,5,snrN5_noiseAudScene_fg147.wav,-5,noiseAudScene,fg147,unet_cochlear_human
8799,176,11,7,snrN5_noiseAudScene_fg170.wav,-5,noiseAudScene,fg170,unet_cochlear_human
8800,177,25,1,snrN5_noiseAudScene_fg220.wav,-5,noiseAudScene,fg220,unet_cochlear_human
8801,179,7,1,snrN5_noiseAudScene_fg298.wav,-5,noiseAudScene,fg298,unet_cochlear_human
8802,179,32,1,snrN5_noiseAudScene_fg298.wav,-5,noiseAudScene,fg298,unet_cochlear_human
8803,182,22,2,snrN5_noiseAudScene_fg327.wav,-5,noiseAudScene,fg327,unet_cochlear_human
8804,185,21,3,snrN5_noiseAudScene_fg364.wav,-5,noiseAudScene,fg364,unet_cochlear_human
8805,185,34,3,snrN5_noiseAudScene_fg364.wav,-5,noiseAudScene,fg364,unet_cochlear_human
8806,186,14,6,snrN5_noiseAudScene_fg365.wav,-5,noiseAudScene,fg365,unet_cochlear_human
8807,187,15,2,snrN5_noiseAudScene_fg392.wav,-5,noiseAudScene,fg392,unet_cochlear_human
8808,189,10,3,snrN5_noiseAudScene_fg428.wav,-5,noiseAudScene,fg428,unet_cochlear_human
8809,190,6,3,snrN5_noiseAudScene_fg451.wav,-5,noiseAudScene,fg451,unet_cochlear_human
8810,192,3,6,snrN5_noiseAudScene_fg485.wav,-5,noiseAudScene,fg485,unet_cochlear_human
8811,192,27,6,snrN5_noiseAudScene_fg485.wav,-5,noiseAudScene,fg485,unet_cochlear_human
8812,193,20,4,snrN5_noiseAudScene_fg495.wav,-5,noiseAudScene,fg495,unet_cochlear_human
8813,193,28,3,snrN5_noiseAudScene_fg495.wav,-5,noiseAudScene,fg495,unet_cochlear_human
8814,194,30,4,snrN5_noiseAudScene_fg522.wav,-5,noiseAudScene,fg522,unet_cochlear_human
8815,195,29,3,snrN5_noiseAudScene_fg537.wav,-5,noiseAudScene,fg537,unet_cochlear_human
8816,195,33,3,snrN5_noiseAudScene_fg537.wav,-5,noiseAudScene,fg537,unet_cochlear_human
8817,196,1,7,snrN5_noiseAudScene_fg556.wav,-5,noiseAudScene,fg556,unet_cochlear_human
8818,198,16,6,snrN5_noiseAudScene_fg671.wav,-5,noiseAudScene,fg671,unet_cochlear_human
8819,198,31,2,snrN5_noiseAudScene_fg671.wav,-5,noiseAudScene,fg671,unet_cochlear_human
8820,200,30,7,snrN5_noiseBabble8Spkr_fg000.wav,-5,noiseBabble8Spkr,fg000,unet_cochlear_human
8821,202,17,1,snrN5_noiseBabble8Spkr_fg022.wav,-5,noiseBabble8Spkr,fg022,unet_cochlear_human
8822,203,18,2,snrN5_noiseBabble8Spkr_fg025.wav,-5,noiseBabble8Spkr,fg025,unet_cochlear_human
8823,204,2,5,snrN5_noiseBabble8Spkr_fg030.wav,-5,noiseBabble8Spkr,fg030,unet_cochlear_human
8824,204,21,2,snrN5_noiseBabble8Spkr_fg030.wav,-5,noiseBabble8Spkr,fg030,unet_cochlear_human
8825,207,14,4,snrN5_noiseBabble8Spkr_fg046.wav,-5,noiseBabble8Spkr,fg046,unet_cochlear_human
8826,208,33,1,snrN5_noiseBabble8Spkr_fg063.wav,-5,noiseBabble8Spkr,fg063,unet_cochlear_human
8827,210,29,5,snrN5_noiseBabble8Spkr_fg078.wav,-5,noiseBabble8Spkr,fg078,unet_cochlear_human
8828,212,9,1,snrN5_noiseBabble8Spkr_fg099.wav,-5,noiseBabble8Spkr,fg099,unet_cochlear_human
8829,213,16,2,snrN5_noiseBabble8Spkr_fg135.wav,-5,noiseBabble8Spkr,fg135,unet_cochlear_human
8830,214,5,1,snrN5_noiseBabble8Spkr_fg147.wav,-5,noiseBabble8Spkr,fg147,unet_cochlear_human
8831,214,8,1,snrN5_noiseBabble8Spkr_fg147.wav,-5,noiseBabble8Spkr,fg147,unet_cochlear_human
8832,216,7,1,snrN5_noiseBabble8Spkr_fg170.wav,-5,noiseBabble8Spkr,fg170,unet_cochlear_human
8833,216,19,2,snrN5_noiseBabble8Spkr_fg170.wav,-5,noiseBabble8Spkr,fg170,unet_cochlear_human
8834,216,28,2,snrN5_noiseBabble8Spkr_fg170.wav,-5,noiseBabble8Spkr,fg170,unet_cochlear_human
8835,218,1,1,snrN5_noiseBabble8Spkr_fg267.wav,-5,noiseBabble8Spkr,fg267,unet_cochlear_human
8836,219,23,2,snrN5_noiseBabble8Spkr_fg298.wav,-5,noiseBabble8Spkr,fg298,unet_cochlear_human
8837,220,10,1,snrN5_noiseBabble8Spkr_fg316.wav,-5,noiseBabble8Spkr,fg316,unet_cochlear_human
8838,221,12,1,snrN5_noiseBabble8Spkr_fg322.wav,-5,noiseBabble8Spkr,fg322,unet_cochlear_human
8839,221,25,1,snrN5_noiseBabble8Spkr_fg322.wav,-5,noiseBabble8Spkr,fg322,unet_cochlear_human
8840,221,27,1,snrN5_noiseBabble8Spkr_fg322.wav,-5,noiseBabble8Spkr,fg322,unet_cochlear_human
8841,222,3,1,snrN5_noiseBabble8Spkr_fg327.wav,-5,noiseBabble8Spkr,fg327,unet_cochlear_human
8842,222,20,6,snrN5_noiseBabble8Spkr_fg327.wav,-5,noiseBabble8Spkr,fg327,unet_cochlear_human
8843,225,26,1,snrN5_noiseBabble8Spkr_fg364.wav,-5,noiseBabble8Spkr,fg364,unet_cochlear_human
8844,225,35,1,snrN5_noiseBabble8Spkr_fg364.wav,-5,noiseBabble8Spkr,fg364,unet_cochlear_human
8845,226,13,5,snrN5_noiseBabble8Spkr_fg365.wav,-5,noiseBabble8Spkr,fg365,unet_cochlear_human
8846,227,32,1,snrN5_noiseBabble8Spkr_fg392.wav,-5,noiseBabble8Spkr,fg392,unet_cochlear_human
8847,227,34,1,snrN5_noiseBabble8Spkr_fg392.wav,-5,noiseBabble8Spkr,fg392,unet_cochlear_human
8848,231,4,1,snrN5_noiseBabble8Spkr_fg475.wav,-5,noiseBabble8Spkr,fg475,unet_cochlear_human
8849,231,22,4,snrN5_noiseBabble8Spkr_fg475.wav,-5,noiseBabble8Spkr,fg475,unet_cochlear_human
8850,232,15,1,snrN5_noiseBabble8Spkr_fg485.wav,-5,noiseBabble8Spkr,fg485,unet_cochlear_human
8851,233,31,2,snrN5_noiseBabble8Spkr_fg495.wav,-5,noiseBabble8Spkr,fg495,unet_cochlear_human
8852,235,6,3,snrN5_noiseBabble8Spkr_fg537.wav,-5,noiseBabble8Spkr,fg537,unet_cochlear_human
8853,238,0,1,snrN5_noiseBabble8Spkr_fg671.wav,-5,noiseBabble8Spkr,fg671,unet_cochlear_human
8854,238,11,1,snrN5_noiseBabble8Spkr_fg671.wav,-5,noiseBabble8Spkr,fg671,unet_cochlear_human
8855,239,24,1,snrN5_noiseBabble8Spkr_fg763.wav,-5,noiseBabble8Spkr,fg763,unet_cochlear_human
8856,243,14,5,snrN5_noiseMusic_fg025.wav,-5,noiseMusic,fg025,unet_cochlear_human
8857,245,17,3,snrN5_noiseMusic_fg037.wav,-5,noiseMusic,fg037,unet_cochlear_human
8858,245,34,2,snrN5_noiseMusic_fg037.wav,-5,noiseMusic,fg037,unet_cochlear_human
8859,247,3,3,snrN5_noiseMusic_fg046.wav,-5,noiseMusic,fg046,unet_cochlear_human
8860,249,25,3,snrN5_noiseMusic_fg072.wav,-5,noiseMusic,fg072,unet_cochlear_human
8861,250,0,5,snrN5_noiseMusic_fg078.wav,-5,noiseMusic,fg078,unet_cochlear_human
8862,253,8,5,snrN5_noiseMusic_fg135.wav,-5,noiseMusic,fg135,unet_cochlear_human
8863,253,19,4,snrN5_noiseMusic_fg135.wav,-5,noiseMusic,fg135,unet_cochlear_human
8864,255,16,6,snrN5_noiseMusic_fg166.wav,-5,noiseMusic,fg166,unet_cochlear_human
8865,255,22,3,snrN5_noiseMusic_fg166.wav,-5,noiseMusic,fg166,unet_cochlear_human
8866,257,9,6,snrN5_noiseMusic_fg220.wav,-5,noiseMusic,fg220,unet_cochlear_human
8867,258,6,3,snrN5_noiseMusic_fg267.wav,-5,noiseMusic,fg267,unet_cochlear_human
8868,258,12,4,snrN5_noiseMusic_fg267.wav,-5,noiseMusic,fg267,unet_cochlear_human
8869,260,31,5,snrN5_noiseMusic_fg316.wav,-5,noiseMusic,fg316,unet_cochlear_human
8870,262,10,4,snrN5_noiseMusic_fg327.wav,-5,noiseMusic,fg327,unet_cochlear_human
8871,262,29,3,snrN5_noiseMusic_fg327.wav,-5,noiseMusic,fg327,unet_cochlear_human
8872,263,18,5,snrN5_noiseMusic_fg329.wav,-5,noiseMusic,fg329,unet_cochlear_human
8873,263,23,5,snrN5_noiseMusic_fg329.wav,-5,noiseMusic,fg329,unet_cochlear_human
8874,266,24,6,snrN5_noiseMusic_fg365.wav,-5,noiseMusic,fg365,unet_cochlear_human
8875,266,26,7,snrN5_noiseMusic_fg365.wav,-5,noiseMusic,fg365,unet_cochlear_human
8876,266,32,5,snrN5_noiseMusic_fg365.wav,-5,noiseMusic,fg365,unet_cochlear_human
8877,267,35,2,snrN5_noiseMusic_fg392.wav,-5,noiseMusic,fg392,unet_cochlear_human
8878,268,13,7,snrN5_noiseMusic_fg405.wav,-5,noiseMusic,fg405,unet_cochlear_human
8879,268,20,6,snrN5_noiseMusic_fg405.wav,-5,noiseMusic,fg405,unet_cochlear_human
8880,268,27,6,snrN5_noiseMusic_fg405.wav,-5,noiseMusic,fg405,unet_cochlear_human
8881,268,30,5,snrN5_noiseMusic_fg405.wav,-5,noiseMusic,fg405,unet_cochlear_human
8882,270,1,6,snrN5_noiseMusic_fg451.wav,-5,noiseMusic,fg451,unet_cochlear_human
8883,270,28,3,snrN5_noiseMusic_fg451.wav,-5,noiseMusic,fg451,unet_cochlear_human
8884,271,7,7,snrN5_noiseMusic_fg475.wav,-5,noiseMusic,fg475,unet_cochlear_human
8885,271,15,6,snrN5_noiseMusic_fg475.wav,-5,noiseMusic,fg475,unet_cochlear_human
8886,271,33,4,snrN5_noiseMusic_fg475.wav,-5,noiseMusic,fg475,unet_cochlear_human
8887,272,2,3,snrN5_noiseMusic_fg485.wav,-5,noiseMusic,fg485,unet_cochlear_human
8888,274,4,3,snrN5_noiseMusic_fg522.wav,-5,noiseMusic,fg522,unet_cochlear_human
8889,276,21,3,snrN5_noiseMusic_fg556.wav,-5,noiseMusic,fg556,unet_cochlear_human
8890,277,5,5,snrN5_noiseMusic_fg619.wav,-5,noiseMusic,fg619,unet_cochlear_human
8891,277,11,6,snrN5_noiseMusic_fg619.wav,-5,noiseMusic,fg619,unet_cochlear_human
8892,282,7,1,snrN5_noiseSpeakerShapedNoise_fg022.wav,-5,noiseSpeakerShapedNoise,fg022,unet_cochlear_human
8893,284,14,6,snrN5_noiseSpeakerShapedNoise_fg030.wav,-5,noiseSpeakerShapedNoise,fg030,unet_cochlear_human
8894,284,19,3,snrN5_noiseSpeakerShapedNoise_fg030.wav,-5,noiseSpeakerShapedNoise,fg030,unet_cochlear_human
8895,286,15,5,snrN5_noiseSpeakerShapedNoise_fg045.wav,-5,noiseSpeakerShapedNoise,fg045,unet_cochlear_human
8896,286,28,2,snrN5_noiseSpeakerShapedNoise_fg045.wav,-5,noiseSpeakerShapedNoise,fg045,unet_cochlear_human
8897,286,35,3,snrN5_noiseSpeakerShapedNoise_fg045.wav,-5,noiseSpeakerShapedNoise,fg045,unet_cochlear_human
8898,287,1,1,snrN5_noiseSpeakerShapedNoise_fg046.wav,-5,noiseSpeakerShapedNoise,fg046,unet_cochlear_human
8899,289,20,4,snrN5_noiseSpeakerShapedNoise_fg072.wav,-5,noiseSpeakerShapedNoise,fg072,unet_cochlear_human
8900,290,5,3,snrN5_noiseSpeakerShapedNoise_fg078.wav,-5,noiseSpeakerShapedNoise,fg078,unet_cochlear_human
8901,292,0,1,snrN5_noiseSpeakerShapedNoise_fg099.wav,-5,noiseSpeakerShapedNoise,fg099,unet_cochlear_human
8902,292,2,5,snrN5_noiseSpeakerShapedNoise_fg099.wav,-5,noiseSpeakerShapedNoise,fg099,unet_cochlear_human
8903,292,6,2,snrN5_noiseSpeakerShapedNoise_fg099.wav,-5,noiseSpeakerShapedNoise,fg099,unet_cochlear_human
8904,295,31,3,snrN5_noiseSpeakerShapedNoise_fg166.wav,-5,noiseSpeakerShapedNoise,fg166,unet_cochlear_human
8905,296,27,4,snrN5_noiseSpeakerShapedNoise_fg170.wav,-5,noiseSpeakerShapedNoise,fg170,unet_cochlear_human
8906,298,18,3,snrN5_noiseSpeakerShapedNoise_fg267.wav,-5,noiseSpeakerShapedNoise,fg267,unet_cochlear_human
8907,300,24,1,snrN5_noiseSpeakerShapedNoise_fg316.wav,-5,noiseSpeakerShapedNoise,fg316,unet_cochlear_human
8908,301,29,1,snrN5_noiseSpeakerShapedNoise_fg322.wav,-5,noiseSpeakerShapedNoise,fg322,unet_cochlear_human
8909,303,13,2,snrN5_noiseSpeakerShapedNoise_fg329.wav,-5,noiseSpeakerShapedNoise,fg329,unet_cochlear_human
8910,304,30,4,snrN5_noiseSpeakerShapedNoise_fg334.wav,-5,noiseSpeakerShapedNoise,fg334,unet_cochlear_human
8911,305,25,2,snrN5_noiseSpeakerShapedNoise_fg364.wav,-5,noiseSpeakerShapedNoise,fg364,unet_cochlear_human
8912,306,16,4,snrN5_noiseSpeakerShapedNoise_fg365.wav,-5,noiseSpeakerShapedNoise,fg365,unet_cochlear_human
8913,307,23,2,snrN5_noiseSpeakerShapedNoise_fg392.wav,-5,noiseSpeakerShapedNoise,fg392,unet_cochlear_human
8914,308,8,6,snrN5_noiseSpeakerShapedNoise_fg405.wav,-5,noiseSpeakerShapedNoise,fg405,unet_cochlear_human
8915,308,10,3,snrN5_noiseSpeakerShapedNoise_fg405.wav,-5,noiseSpeakerShapedNoise,fg405,unet_cochlear_human
8916,310,17,1,snrN5_noiseSpeakerShapedNoise_fg451.wav,-5,noiseSpeakerShapedNoise,fg451,unet_cochlear_human
8917,312,4,1,snrN5_noiseSpeakerShapedNoise_fg485.wav,-5,noiseSpeakerShapedNoise,fg485,unet_cochlear_human
8918,314,21,2,snrN5_noiseSpeakerShapedNoise_fg522.wav,-5,noiseSpeakerShapedNoise,fg522,unet_cochlear_human
8919,315,32,3,snrN5_noiseSpeakerShapedNoise_fg537.wav,-5,noiseSpeakerShapedNoise,fg537,unet_cochlear_human
8920,316,3,2,snrN5_noiseSpeakerShapedNoise_fg556.wav,-5,noiseSpeakerShapedNoise,fg556,unet_cochlear_human
8921,316,11,3,snrN5_noiseSpeakerShapedNoise_fg556.wav,-5,noiseSpeakerShapedNoise,fg556,unet_cochlear_human
8922,317,9,6,snrN5_noiseSpeakerShapedNoise_fg619.wav,-5,noiseSpeakerShapedNoise,fg619,unet_cochlear_human
8923,317,26,4,snrN5_noiseSpeakerShapedNoise_fg619.wav,-5,noiseSpeakerShapedNoise,fg619,unet_cochlear_human
8924,317,34,1,snrN5_noiseSpeakerShapedNoise_fg619.wav,-5,noiseSpeakerShapedNoise,fg619,unet_cochlear_human
8925,318,12,2,snrN5_noiseSpeakerShapedNoise_fg671.wav,-5,noiseSpeakerShapedNoise,fg671,unet_cochlear_human
8926,318,22,2,snrN5_noiseSpeakerShapedNoise_fg671.wav,-5,noiseSpeakerShapedNoise,fg671,unet_cochlear_human
8927,319,33,2,snrN5_noiseSpeakerShapedNoise_fg763.wav,-5,noiseSpeakerShapedNoise,fg763,unet_cochlear_human
8928,321,8,6,snrP0_noiseAudScene_fg004.wav,0,noiseAudScene,fg004,unet_cochlear_human
8929,322,9,5,snrP0_noiseAudScene_fg022.wav,0,noiseAudScene,fg022,unet_cochlear_human
8930,322,35,4,snrP0_noiseAudScene_fg022.wav,0,noiseAudScene,fg022,unet_cochlear_human
8931,323,0,7,snrP0_noiseAudScene_fg025.wav,0,noiseAudScene,fg025,unet_cochlear_human
8932,324,1,7,snrP0_noiseAudScene_fg030.wav,0,noiseAudScene,fg030,unet_cochlear_human
8933,326,6,7,snrP0_noiseAudScene_fg045.wav,0,noiseAudScene,fg045,unet_cochlear_human
8934,327,15,7,snrP0_noiseAudScene_fg046.wav,0,noiseAudScene,fg046,unet_cochlear_human
8935,328,17,7,snrP0_noiseAudScene_fg063.wav,0,noiseAudScene,fg063,unet_cochlear_human
8936,334,14,6,snrP0_noiseAudScene_fg147.wav,0,noiseAudScene,fg147,unet_cochlear_human
8937,335,27,4,snrP0_noiseAudScene_fg166.wav,0,noiseAudScene,fg166,unet_cochlear_human
8938,336,30,7,snrP0_noiseAudScene_fg170.wav,0,noiseAudScene,fg170,unet_cochlear_human
8939,337,26,7,snrP0_noiseAudScene_fg220.wav,0,noiseAudScene,fg220,unet_cochlear_human
8940,338,25,4,snrP0_noiseAudScene_fg267.wav,0,noiseAudScene,fg267,unet_cochlear_human
8941,339,24,3,snrP0_noiseAudScene_fg298.wav,0,noiseAudScene,fg298,unet_cochlear_human
8942,343,4,6,snrP0_noiseAudScene_fg329.wav,0,noiseAudScene,fg329,unet_cochlear_human
8943,343,16,6,snrP0_noiseAudScene_fg329.wav,0,noiseAudScene,fg329,unet_cochlear_human
8944,343,20,6,snrP0_noiseAudScene_fg329.wav,0,noiseAudScene,fg329,unet_cochlear_human
8945,344,3,5,snrP0_noiseAudScene_fg334.wav,0,noiseAudScene,fg334,unet_cochlear_human
8946,346,28,7,snrP0_noiseAudScene_fg365.wav,0,noiseAudScene,fg365,unet_cochlear_human
8947,346,33,5,snrP0_noiseAudScene_fg365.wav,0,noiseAudScene,fg365,unet_cochlear_human
8948,347,7,1,snrP0_noiseAudScene_fg392.wav,0,noiseAudScene,fg392,unet_cochlear_human
8949,347,10,3,snrP0_noiseAudScene_fg392.wav,0,noiseAudScene,fg392,unet_cochlear_human
8950,347,18,4,snrP0_noiseAudScene_fg392.wav,0,noiseAudScene,fg392,unet_cochlear_human
8951,349,5,6,snrP0_noiseAudScene_fg428.wav,0,noiseAudScene,fg428,unet_cochlear_human
8952,349,21,5,snrP0_noiseAudScene_fg428.wav,0,noiseAudScene,fg428,unet_cochlear_human
8953,349,29,6,snrP0_noiseAudScene_fg428.wav,0,noiseAudScene,fg428,unet_cochlear_human
8954,349,32,4,snrP0_noiseAudScene_fg428.wav,0,noiseAudScene,fg428,unet_cochlear_human
8955,350,12,6,snrP0_noiseAudScene_fg451.wav,0,noiseAudScene,fg451,unet_cochlear_human
8956,350,22,5,snrP0_noiseAudScene_fg451.wav,0,noiseAudScene,fg451,unet_cochlear_human
8957,350,31,5,snrP0_noiseAudScene_fg451.wav,0,noiseAudScene,fg451,unet_cochlear_human
8958,355,2,7,snrP0_noiseAudScene_fg537.wav,0,noiseAudScene,fg537,unet_cochlear_human
8959,357,19,6,snrP0_noiseAudScene_fg619.wav,0,noiseAudScene,fg619,unet_cochlear_human
8960,358,23,5,snrP0_noiseAudScene_fg671.wav,0,noiseAudScene,fg671,unet_cochlear_human
8961,359,11,7,snrP0_noiseAudScene_fg763.wav,0,noiseAudScene,fg763,unet_cochlear_human
8962,359,13,5,snrP0_noiseAudScene_fg763.wav,0,noiseAudScene,fg763,unet_cochlear_human
8963,359,34,6,snrP0_noiseAudScene_fg763.wav,0,noiseAudScene,fg763,unet_cochlear_human
8964,361,1,1,snrP0_noiseBabble8Spkr_fg004.wav,0,noiseBabble8Spkr,fg004,unet_cochlear_human
8965,361,12,2,snrP0_noiseBabble8Spkr_fg004.wav,0,noiseBabble8Spkr,fg004,unet_cochlear_human
8966,362,23,4,snrP0_noiseBabble8Spkr_fg022.wav,0,noiseBabble8Spkr,fg022,unet_cochlear_human
8967,364,34,5,snrP0_noiseBabble8Spkr_fg030.wav,0,noiseBabble8Spkr,fg030,unet_cochlear_human
8968,365,4,1,snrP0_noiseBabble8Spkr_fg037.wav,0,noiseBabble8Spkr,fg037,unet_cochlear_human
8969,365,21,3,snrP0_noiseBabble8Spkr_fg037.wav,0,noiseBabble8Spkr,fg037,unet_cochlear_human
8970,367,11,6,snrP0_noiseBabble8Spkr_fg046.wav,0,noiseBabble8Spkr,fg046,unet_cochlear_human
